DateTime,sum,mean,count,hour,minute
2011-12-15 01:30:00,7.4180002,0.37090001,20,1,30
2011-12-15 02:00:00,6.617,0.33085,20,2,0
2011-12-15 02:30:00,6.598,0.32989999999999997,20,2,30
2011-12-15 03:00:00,6.3790002,0.31895001,20,3,0
2011-12-15 03:30:00,5.3370001,0.266850005,20,3,30
2011-12-15 04:00:00,3.08,0.154,20,4,0
2011-12-15 04:30:00,4.12,0.20600000000000002,20,4,30
2011-12-15 05:00:00,2.986,0.14930000000000002,20,5,0
2011-12-15 05:30:00,3.4410000000000003,0.17205,20,5,30
2011-12-15 06:00:00,4.605,0.23025,20,6,0
2011-12-15 06:30:00,4.973,0.24864999999999998,20,6,30
2011-12-15 07:00:00,3.858,0.19290000000000002,20,7,0
2011-12-15 07:30:00,3.1870000000000003,0.15935000000000002,20,7,30
2011-12-15 08:00:00,4.834,0.24169999999999997,20,8,0
2011-12-15 08:30:00,5.239,0.26195,20,8,30
2011-12-15 09:00:00,5.309,0.26545,20,9,0
2011-12-15 09:30:00,4.205,0.21025,20,9,30
2011-12-15 10:00:00,4.779,0.23895,20,10,0
2011-12-15 10:30:00,4.204,0.2102,20,10,30
2011-12-15 11:00:00,4.585,0.22925,20,11,0
2011-12-15 11:30:00,5.644,0.2822,20,11,30
2011-12-15 12:00:00,5.325,0.26625,20,12,0
2011-12-15 12:30:00,5.197,0.25985,20,12,30
2011-12-15 13:00:00,4.728,0.2364,20,13,0
2011-12-15 13:30:00,6.58,0.329,20,13,30
2011-12-15 14:00:00,7.9829999,0.39914999500000004,20,14,0
2011-12-15 14:30:00,6.268,0.3134,20,14,30
2011-12-15 15:00:00,6.054,0.3027,20,15,0
2011-12-15 15:30:00,6.93,0.3465,20,15,30
2011-12-15 16:00:00,5.856,0.2928,20,16,0
2011-12-15 16:30:00,6.687,0.33435000000000004,20,16,30
2011-12-15 17:00:00,5.566,0.2783,20,17,0
2011-12-15 17:30:00,7.4130001,0.370650005,20,17,30
2011-12-15 18:00:00,7.167,0.35835,20,18,0
2011-12-15 18:30:00,8.1899999,0.409499995,20,18,30
2011-12-15 19:00:00,7.945,0.39725,20,19,0
2011-12-15 19:30:00,6.952999999999999,0.34764999999999996,20,19,30
2011-12-15 20:00:00,7.8070001,0.390350005,20,20,0
2011-12-15 20:30:00,7.5810001,0.37905000499999997,20,20,30
2011-12-15 21:00:00,5.594,0.2797,20,21,0
2011-12-15 21:30:00,5.191,0.25955,20,21,30
2011-12-15 22:00:00,5.023,0.25115,20,22,0
2011-12-15 22:30:00,4.9479999999999995,0.24739999999999998,20,22,30
2011-12-15 23:00:00,4.603,0.23015,20,23,0
2011-12-15 23:30:00,4.653,0.23264999999999997,20,23,30
2011-12-16 00:00:00,4.7540000000000004,0.23770000000000002,20,0,0
2011-12-16 00:30:00,10.159,0.50795,20,0,30
2011-12-16 01:00:00,7.29,0.3645,20,1,0
2011-12-16 01:30:00,6.7249999,0.336249995,20,1,30
2011-12-16 02:00:00,6.5939999,0.329699995,20,2,0
2011-12-16 02:30:00,6.2819999,0.31409999499999997,20,2,30
2011-12-16 03:00:00,6.0510001,0.302550005,20,3,0
2011-12-16 03:30:00,6.117,0.30585,20,3,30
2011-12-16 04:00:00,5.01,0.2505,20,4,0
2011-12-16 04:30:00,3.462,0.1731,20,4,30
2011-12-16 05:00:00,2.405,0.12025,20,5,0
2011-12-16 05:30:00,2.235,0.11174999999999999,20,5,30
2011-12-16 06:00:00,3.073,0.15365,20,6,0
2011-12-16 06:30:00,4.42,0.221,20,6,30
2011-12-16 07:00:00,4.882,0.24409999999999998,20,7,0
2011-12-16 07:30:00,2.981,0.14905,20,7,30
2011-12-16 08:00:00,4.524,0.2262,20,8,0
2011-12-16 08:30:00,6.103,0.30515,20,8,30
2011-12-16 09:00:00,6.6729997999999995,0.33364998999999995,20,9,0
2011-12-16 09:30:00,6.104,0.3052,20,9,30
2011-12-16 10:00:00,7.1390001,0.35695000499999996,20,10,0
2011-12-16 10:30:00,6.8839999,0.344199995,20,10,30
2011-12-16 11:00:00,6.619,0.33094999999999997,20,11,0
2011-12-16 11:30:00,4.817,0.24085,20,11,30
2011-12-16 12:00:00,4.7669999999999995,0.23834999999999998,20,12,0
2011-12-16 12:30:00,5.724999899999999,0.286249995,20,12,30
2011-12-16 13:00:00,6.3860001,0.319300005,20,13,0
2011-12-16 13:30:00,4.7379999999999995,0.23689999999999997,20,13,30
2011-12-16 14:00:00,4.167,0.20834999999999998,20,14,0
2011-12-16 14:30:00,3.688,0.1844,20,14,30
2011-12-16 15:00:00,5.2330001,0.261650005,20,15,0
2011-12-16 15:30:00,4.769,0.23845,20,15,30
2011-12-16 16:00:00,5.143,0.25715,20,16,0
2011-12-16 16:30:00,5.3809999,0.269049995,20,16,30
2011-12-16 17:00:00,6.155,0.30775,20,17,0
2011-12-16 17:30:00,6.224,0.31120000000000003,20,17,30
2011-12-16 18:00:00,5.104,0.2552,20,18,0
2011-12-16 18:30:00,6.564,0.3282,20,18,30
2011-12-16 19:00:00,6.4230001,0.321150005,20,19,0
2011-12-16 19:30:00,6.378,0.3189,20,19,30
2011-12-16 20:00:00,5.4430000000000005,0.27215,20,20,0
2011-12-16 20:30:00,4.341,0.21705000000000002,20,20,30
2011-12-16 21:00:00,6.15,0.3075,20,21,0
2011-12-16 21:30:00,5.942,0.29710000000000003,20,21,30
2011-12-16 22:00:00,6.247,0.31235,20,22,0
2011-12-16 22:30:00,6.241,0.31205,20,22,30
2011-12-16 23:00:00,5.586,0.2793,20,23,0
2011-12-16 23:30:00,4.348,0.21739999999999998,20,23,30
2011-12-17 00:00:00,2.929,0.14645,20,0,0
2011-12-17 00:30:00,8.564,0.4282,20,0,30
2011-12-17 01:00:00,7.6939998,0.38469999,20,1,0
2011-12-17 01:30:00,6.7580001,0.337900005,20,1,30
2011-12-17 02:00:00,6.428,0.3214,20,2,0
2011-12-17 02:30:00,6.6769999,0.333849995,20,2,30
2011-12-17 03:00:00,5.838,0.2919,20,3,0
2011-12-17 03:30:00,5.034,0.2517,20,3,30
2011-12-17 04:00:00,3.715,0.18575,20,4,0
2011-12-17 04:30:00,3.537,0.17685,20,4,30
2011-12-17 05:00:00,3.644,0.1822,20,5,0
2011-12-17 05:30:00,2.5660000000000003,0.12830000000000003,20,5,30
2011-12-17 06:00:00,2.794,0.1397,20,6,0
2011-12-17 06:30:00,4.226,0.2113,20,6,30
2011-12-17 07:00:00,4.051,0.20255,20,7,0
2011-12-17 07:30:00,2.667,0.13335,20,7,30
2011-12-17 08:00:00,4.424,0.2212,20,8,0
2011-12-17 08:30:00,4.755,0.23775,20,8,30
2011-12-17 09:00:00,4.847,0.24235,20,9,0
2011-12-17 09:30:00,4.05,0.20249999999999999,20,9,30
2011-12-17 10:00:00,4.479,0.22395,20,10,0
2011-12-17 10:30:00,3.993,0.19965,20,10,30
2011-12-17 11:00:00,6.211,0.31055,20,11,0
2011-12-17 11:30:00,7.137,0.35685,20,11,30
2011-12-17 12:00:00,5.819,0.29095,20,12,0
2011-12-17 12:30:00,4.575,0.22875,20,12,30
2011-12-17 13:00:00,3.123,0.15615,20,13,0
2011-12-17 13:30:00,3.337,0.16685,20,13,30
2011-12-17 14:00:00,3.294,0.1647,20,14,0
2011-12-17 14:30:00,3.4210000000000003,0.17105,20,14,30
2011-12-17 15:00:00,5.804,0.2902,20,15,0
2011-12-17 15:30:00,4.291,0.21455000000000002,20,15,30
2011-12-17 16:00:00,5.328,0.2664,20,16,0
2011-12-17 16:30:00,6.422,0.3211,20,16,30
2011-12-17 17:00:00,5.197,0.25985,20,17,0
2011-12-17 17:30:00,5.785,0.28925,20,17,30
2011-12-17 18:00:00,6.511,0.32555,20,18,0
2011-12-17 18:30:00,7.593,0.37965,20,18,30
2011-12-17 19:00:00,7.509,0.37545,20,19,0
2011-12-17 19:30:00,7.416,0.3708,20,19,30
2011-12-17 20:00:00,6.339,0.31695,20,20,0
2011-12-17 20:30:00,5.569,0.27845,20,20,30
2011-12-17 21:00:00,5.189,0.25945,20,21,0
2011-12-17 21:30:00,5.678,0.2839,20,21,30
2011-12-17 22:00:00,5.645,0.28225,20,22,0
2011-12-17 22:30:00,5.545,0.27725,20,22,30
2011-12-17 23:00:00,6.28,0.314,20,23,0
2011-12-17 23:30:00,3.581,0.17905,20,23,30
2011-12-18 00:00:00,2.922,0.1461,20,0,0
2011-12-18 00:30:00,8.3349998,0.41674999,20,0,30
2011-12-18 01:00:00,8.181,0.40904999999999997,20,1,0
2011-12-18 01:30:00,7.096,0.3548,20,1,30
2011-12-18 02:00:00,7.021,0.35105,20,2,0
2011-12-18 02:30:00,6.774,0.3387,20,2,30
2011-12-18 03:00:00,6.235,0.31175,20,3,0
2011-12-18 03:30:00,6.216,0.3108,20,3,30
2011-12-18 04:00:00,4.7320001000000005,0.23660000500000003,20,4,0
2011-12-18 04:30:00,4.427,0.22135,20,4,30
2011-12-18 05:00:00,3.7270000000000003,0.18635000000000002,20,5,0
2011-12-18 05:30:00,3.143,0.15714999999999998,20,5,30
2011-12-18 06:00:00,3.237,0.16185,20,6,0
2011-12-18 06:30:00,4.319,0.21595,20,6,30
2011-12-18 07:00:00,5.279,0.26395,20,7,0
2011-12-18 07:30:00,3.022,0.15109999999999998,20,7,30
2011-12-18 08:00:00,3.628,0.1814,20,8,0
2011-12-18 08:30:00,5.015,0.25075,20,8,30
2011-12-18 09:00:00,4.617,0.23085,20,9,0
2011-12-18 09:30:00,5.798,0.2899,20,9,30
2011-12-18 10:00:00,5.482,0.2741,20,10,0
2011-12-18 10:30:00,5.277,0.26385000000000003,20,10,30
2011-12-18 11:00:00,4.141,0.20705,20,11,0
2011-12-18 11:30:00,5.593,0.27965,20,11,30
2011-12-18 12:00:00,5.328,0.2664,20,12,0
2011-12-18 12:30:00,7.8629999,0.39314999500000003,20,12,30
2011-12-18 13:00:00,6.1930000000000005,0.30965000000000004,20,13,0
2011-12-18 13:30:00,6.024,0.3012,20,13,30
2011-12-18 14:00:00,8.8989999,0.444949995,20,14,0
2011-12-18 14:30:00,6.295,0.31475,20,14,30
2011-12-18 15:00:00,6.4340000999999996,0.32170000499999996,20,15,0
2011-12-18 15:30:00,7.264,0.3632,20,15,30
2011-12-18 16:00:00,7.582,0.3791,20,16,0
2011-12-18 16:30:00,6.3629999999999995,0.31815,20,16,30
2011-12-18 17:00:00,6.835000000000001,0.34175000000000005,20,17,0
2011-12-18 17:30:00,7.7949999,0.38974999499999996,20,17,30
2011-12-18 18:00:00,6.658,0.33290000000000003,20,18,0
2011-12-18 18:30:00,6.91,0.34550000000000003,20,18,30
2011-12-18 19:00:00,6.8530001,0.342650005,20,19,0
2011-12-18 19:30:00,7.75,0.3875,20,19,30
2011-12-18 20:00:00,6.015000000000001,0.30075,20,20,0
2011-12-18 20:30:00,6.019,0.30095,20,20,30
2011-12-18 21:00:00,6.3480001,0.317400005,20,21,0
2011-12-18 21:30:00,7.697,0.38485,20,21,30
2011-12-18 22:00:00,6.8829999,0.344149995,20,22,0
2011-12-18 22:30:00,6.291,0.31455,20,22,30
2011-12-18 23:00:00,6.139,0.30695,20,23,0
2011-12-18 23:30:00,5.1999999,0.259999995,20,23,30
2011-12-19 00:00:00,4.095,0.20475,20,0,0
2011-12-19 00:30:00,10.2459998,0.51229999,20,0,30
2011-12-19 01:00:00,9.5709999,0.478549995,20,1,0
2011-12-19 01:30:00,8.023,0.40115,20,1,30
2011-12-19 02:00:00,7.4309999,0.37154999499999997,20,2,0
2011-12-19 02:30:00,7.1890001,0.359450005,20,2,30
2011-12-19 03:00:00,7.1970000999999995,0.359850005,20,3,0
2011-12-19 03:30:00,6.478000000000001,0.3239,20,3,30
2011-12-19 04:00:00,5.3400001,0.267000005,20,4,0
2011-12-19 04:30:00,4.312,0.2156,20,4,30
2011-12-19 05:00:00,3.7129999000000002,0.185649995,20,5,0
2011-12-19 05:30:00,2.93,0.14650000000000002,20,5,30
2011-12-19 06:00:00,2.918,0.1459,20,6,0
2011-12-19 06:30:00,4.378,0.2189,20,6,30
2011-12-19 07:00:00,4.9990000000000006,0.24995000000000003,20,7,0
2011-12-19 07:30:00,3.5220000000000002,0.1761,20,7,30
2011-12-19 08:00:00,7.591,0.37955,20,8,0
2011-12-19 08:30:00,4.494,0.22469999999999998,20,8,30
2011-12-19 09:00:00,5.696,0.2848,20,9,0
2011-12-19 09:30:00,4.601,0.23005,20,9,30
2011-12-19 10:00:00,4.026,0.20129999999999998,20,10,0
2011-12-19 10:30:00,4.601,0.23005,20,10,30
2011-12-19 11:00:00,5.77,0.2885,20,11,0
2011-12-19 11:30:00,6.45,0.3225,20,11,30
2011-12-19 12:00:00,7.04,0.352,20,12,0
2011-12-19 12:30:00,5.547,0.27735,20,12,30
2011-12-19 13:00:00,5.658,0.28290000000000004,20,13,0
2011-12-19 13:30:00,5.219,0.26095,20,13,30
2011-12-19 14:00:00,7.213,0.36065,20,14,0
2011-12-19 14:30:00,6.333,0.31665,20,14,30
2011-12-19 15:00:00,6.2870001,0.314350005,20,15,0
2011-12-19 15:30:00,6.5270000999999995,0.326350005,20,15,30
2011-12-19 16:00:00,6.77,0.33849999999999997,20,16,0
2011-12-19 16:30:00,6.726999999999999,0.33635,20,16,30
2011-12-19 17:00:00,6.203,0.31015000000000004,20,17,0
2011-12-19 17:30:00,5.457,0.27285,20,17,30
2011-12-19 18:00:00,5.022,0.2511,20,18,0
2011-12-19 18:30:00,6.886,0.3443,20,18,30
2011-12-19 19:00:00,5.446,0.2723,20,19,0
2011-12-19 19:30:00,5.014,0.25070000000000003,20,19,30
2011-12-19 20:00:00,4.511,0.22555,20,20,0
2011-12-19 20:30:00,5.734,0.2867,20,20,30
2011-12-19 21:00:00,6.447,0.32235,20,21,0
2011-12-19 21:30:00,5.857,0.29285,20,21,30
2011-12-19 22:00:00,5.221,0.26105,20,22,0
2011-12-19 22:30:00,4.25,0.2125,20,22,30
2011-12-19 23:00:00,3.209,0.16045,20,23,0
2011-12-19 23:30:00,3.164,0.1582,20,23,30
2011-12-20 00:00:00,2.958,0.1479,20,0,0
2011-12-20 00:30:00,11.328999999999999,0.5664499999999999,20,0,30
2011-12-20 01:00:00,10.5899998,0.5294999899999999,20,1,0
2011-12-20 01:30:00,10.2190001,0.510950005,20,1,30
2011-12-20 02:00:00,9.2299999,0.46149999499999994,20,2,0
2011-12-20 02:30:00,9.243,0.46215,20,2,30
2011-12-20 03:00:00,8.768999899999999,0.4384499949999999,20,3,0
2011-12-20 03:30:00,8.4910002,0.42455001000000003,20,3,30
2011-12-20 04:00:00,7.7719999,0.388599995,20,4,0
2011-12-20 04:30:00,5.56,0.27799999999999997,20,4,30
2011-12-20 05:00:00,5.3319999000000005,0.26659999500000003,20,5,0
2011-12-20 05:30:00,4.278,0.21389999999999998,20,5,30
2011-12-20 06:00:00,4.04,0.202,20,6,0
2011-12-20 06:30:00,4.724,0.23620000000000002,20,6,30
2011-12-20 07:00:00,4.021,0.20105,20,7,0
2011-12-20 07:30:00,2.566,0.1283,20,7,30
2011-12-20 08:00:00,3.294,0.1647,20,8,0
2011-12-20 08:30:00,3.686,0.1843,20,8,30
2011-12-20 09:00:00,4.389,0.21945,20,9,0
2011-12-20 09:30:00,4.8160001,0.240800005,20,9,30
2011-12-20 10:00:00,5.494999999999999,0.27474999999999994,20,10,0
2011-12-20 10:30:00,7.1199999,0.355999995,20,10,30
2011-12-20 11:00:00,4.614,0.2307,20,11,0
2011-12-20 11:30:00,5.204000000000001,0.26020000000000004,20,11,30
2011-12-20 12:00:00,4.449,0.22244999999999998,20,12,0
2011-12-20 12:30:00,6.9879999999999995,0.3494,20,12,30
2011-12-20 13:00:00,6.6419999,0.332099995,20,13,0
2011-12-20 13:30:00,5.125,0.25625,20,13,30
2011-12-20 14:00:00,4.476999999999999,0.22384999999999997,20,14,0
2011-12-20 14:30:00,3.545,0.17725,20,14,30
2011-12-20 15:00:00,3.7600000000000002,0.188,20,15,0
2011-12-20 15:30:00,6.7050001,0.335250005,20,15,30
2011-12-20 16:00:00,5.029999999999999,0.25149999999999995,20,16,0
2011-12-20 16:30:00,4.933,0.24664999999999998,20,16,30
2011-12-20 17:00:00,5.8449999,0.29224999500000004,20,17,0
2011-12-20 17:30:00,7.263,0.36315,20,17,30
2011-12-20 18:00:00,5.486,0.2743,20,18,0
2011-12-20 18:30:00,6.8189999,0.340949995,20,18,30
2011-12-20 19:00:00,7.361,0.36805,20,19,0
2011-12-20 19:30:00,7.888,0.3944,20,19,30
2011-12-20 20:00:00,6.669,0.33344999999999997,20,20,0
2011-12-20 20:30:00,5.76,0.288,20,20,30
2011-12-20 21:00:00,5.29,0.2645,20,21,0
2011-12-20 21:30:00,5.708,0.2854,20,21,30
2011-12-20 22:00:00,5.534,0.2767,20,22,0
2011-12-20 22:30:00,5.0360000000000005,0.2518,20,22,30
2011-12-20 23:00:00,4.841,0.24205000000000002,20,23,0
2011-12-20 23:30:00,3.058,0.15289999999999998,20,23,30
2011-12-21 00:00:00,2.843,0.14215,20,0,0
2011-12-21 00:30:00,11.5490002,0.57745001,20,0,30
2011-12-21 01:00:00,11.025999800000001,0.5512999900000001,20,1,0
2011-12-21 01:30:00,10.201000200000001,0.51005001,20,1,30
2011-12-21 02:00:00,10.8650001,0.543250005,20,2,0
2011-12-21 02:30:00,9.496,0.4748,20,2,30
2011-12-21 03:00:00,9.272999800000001,0.46364999000000007,20,3,0
2011-12-21 03:30:00,7.913999899999999,0.39569999499999997,20,3,30
2011-12-21 04:00:00,5.26,0.263,20,4,0
2011-12-21 04:30:00,4.236,0.2118,20,4,30
2011-12-21 05:00:00,4.023000000000001,0.20115000000000002,20,5,0
2011-12-21 05:30:00,4.404,0.2202,20,5,30
2011-12-21 06:00:00,4.475,0.22374999999999998,20,6,0
2011-12-21 06:30:00,4.688,0.24673684210526314,19,6,30
2011-12-21 07:00:00,5.301,0.26505,20,7,0
2011-12-21 07:30:00,2.58,0.129,20,7,30
2011-12-21 08:00:00,3.721,0.18605,20,8,0
2011-12-21 08:30:00,4.096,0.2048,20,8,30
2011-12-21 09:00:00,5.32,0.266,20,9,0
2011-12-21 09:30:00,4.346,0.2173,20,9,30
2011-12-21 10:00:00,4.9569999,0.247849995,20,10,0
2011-12-21 10:30:00,5.239,0.26195,20,10,30
2011-12-21 11:00:00,7.0920001,0.354600005,20,11,0
2011-12-21 11:30:00,5.7950001,0.28975000500000003,20,11,30
2011-12-21 12:00:00,4.116,0.20579999999999998,20,12,0
2011-12-21 12:30:00,4.914,0.24569999999999997,20,12,30
2011-12-21 13:00:00,4.647,0.23235,20,13,0
2011-12-21 13:30:00,4.59,0.22949999999999998,20,13,30
2011-12-21 14:00:00,5.273,0.26365,20,14,0
2011-12-21 14:30:00,6.157,0.30785,20,14,30
2011-12-21 15:00:00,6.425,0.32125,20,15,0
2011-12-21 15:30:00,4.9980001,0.24990000499999998,20,15,30
2011-12-21 16:00:00,5.207,0.26034999999999997,20,16,0
2011-12-21 16:30:00,6.2489999,0.31244999500000004,20,16,30
2011-12-21 17:00:00,6.524,0.3262,20,17,0
2011-12-21 17:30:00,5.386,0.2693,20,17,30
2011-12-21 18:00:00,4.723,0.23615,20,18,0
2011-12-21 18:30:00,5.407,0.27035,20,18,30
2011-12-21 19:00:00,3.547,0.17735,20,19,0
2011-12-21 19:30:00,4.647,0.23235,20,19,30
2011-12-21 20:00:00,4.766,0.2383,20,20,0
2011-12-21 20:30:00,4.514,0.2257,20,20,30
2011-12-21 21:00:00,4.808,0.2404,20,21,0
2011-12-21 21:30:00,5.191,0.25955,20,21,30
2011-12-21 22:00:00,4.412,0.2206,20,22,0
2011-12-21 22:30:00,4.527,0.22635,20,22,30
2011-12-21 23:00:00,4.578,0.22890000000000002,20,23,0
2011-12-21 23:30:00,3.055,0.15275,20,23,30
2011-12-22 00:00:00,2.811,0.14055,20,0,0
2011-12-22 00:30:00,11.6210001,0.581050005,20,0,30
2011-12-22 01:00:00,10.315999900000001,0.5157999950000001,20,1,0
2011-12-22 01:30:00,9.6619998,0.48309999000000003,20,1,30
2011-12-22 02:00:00,8.2849998,0.41424998999999996,20,2,0
2011-12-22 02:30:00,7.1659999,0.358299995,20,2,30
2011-12-22 03:00:00,7.8069999,0.390349995,20,3,0
2011-12-22 03:30:00,6.7510002,0.33755001,20,3,30
2011-12-22 04:00:00,4.5,0.225,20,4,0
2011-12-22 04:30:00,3.972,0.1986,20,4,30
2011-12-22 05:00:00,4.209,0.21044999999999997,20,5,0
2011-12-22 05:30:00,3.7409999000000003,0.18704999500000002,20,5,30
2011-12-22 06:00:00,4.631,0.23155,20,6,0
2011-12-22 06:30:00,5.632,0.28159999999999996,20,6,30
2011-12-22 07:00:00,6.066,0.3033,20,7,0
2011-12-22 07:30:00,2.227,0.11134999999999999,20,7,30
2011-12-22 08:00:00,2.7560000000000002,0.1378,20,8,0
2011-12-22 08:30:00,3.61,0.1805,20,8,30
2011-12-22 09:00:00,3.7079999999999997,0.18539999999999998,20,9,0
2011-12-22 09:30:00,3.378,0.1689,20,9,30
2011-12-22 10:00:00,3.715,0.18575,20,10,0
2011-12-22 10:30:00,4.646,0.2323,20,10,30
2011-12-22 11:00:00,3.354,0.16770000000000002,20,11,0
2011-12-22 11:30:00,3.885,0.19424999999999998,20,11,30
2011-12-22 12:00:00,2.894,0.1447,20,12,0
2011-12-22 12:30:00,2.748,0.13740000000000002,20,12,30
2011-12-22 13:00:00,2.629,0.13145,20,13,0
2011-12-22 13:30:00,3.619,0.18095,20,13,30
2011-12-22 14:00:00,4.411,0.22054999999999997,20,14,0
2011-12-22 14:30:00,4.3680001,0.21840000499999998,20,14,30
2011-12-22 15:00:00,3.235,0.16175,20,15,0
2011-12-22 15:30:00,4.364,0.2182,20,15,30
2011-12-22 16:00:00,3.693,0.18465,20,16,0
2011-12-22 16:30:00,3.178,0.15889999999999999,20,16,30
2011-12-22 17:00:00,3.678,0.1839,20,17,0
2011-12-22 17:30:00,4.592,0.22959999999999997,20,17,30
2011-12-22 18:00:00,4.269,0.21345,20,18,0
2011-12-22 18:30:00,4.341,0.21705000000000002,20,18,30
2011-12-22 19:00:00,4.658,0.23290000000000002,20,19,0
2011-12-22 19:30:00,4.4110000000000005,0.22055000000000002,20,19,30
2011-12-22 20:00:00,4.1129999999999995,0.20564999999999997,20,20,0
2011-12-22 20:30:00,4.272,0.2136,20,20,30
2011-12-22 21:00:00,3.729,0.18645,20,21,0
2011-12-22 21:30:00,4.027,0.20135,20,21,30
2011-12-22 22:00:00,3.913,0.19565,20,22,0
2011-12-22 22:30:00,4.03,0.2015,20,22,30
2011-12-22 23:00:00,3.605,0.18025,20,23,0
2011-12-22 23:30:00,3.71,0.1855,20,23,30
2011-12-23 00:00:00,3.698,0.1849,20,0,0
2011-12-23 00:30:00,10.1650001,0.5082500050000001,20,0,30
2011-12-23 01:00:00,8.8929999,0.44464999499999996,20,1,0
2011-12-23 01:30:00,8.1659999,0.40829999499999997,20,1,30
2011-12-23 02:00:00,7.1370000000000005,0.35685,20,2,0
2011-12-23 02:30:00,6.4910001,0.324550005,20,2,30
2011-12-23 03:00:00,5.4769999,0.273849995,20,3,0
2011-12-23 03:30:00,4.9670001,0.24835000499999998,20,3,30
2011-12-23 04:00:00,4.136,0.2068,20,4,0
2011-12-23 04:30:00,3.605,0.18025,20,4,30
2011-12-23 05:00:00,3.686,0.1843,20,5,0
2011-12-23 05:30:00,3.6749999,0.183749995,20,5,30
2011-12-23 06:00:00,3.1620000999999998,0.158100005,20,6,0
2011-12-23 06:30:00,3.299,0.16494999999999999,20,6,30
2011-12-23 07:00:00,5.1140001,0.255700005,20,7,0
2011-12-23 07:30:00,3.268,0.1634,20,7,30
2011-12-23 08:00:00,3.163,0.15814999999999999,20,8,0
2011-12-23 08:30:00,3.916,0.1958,20,8,30
2011-12-23 09:00:00,3.805,0.19025,20,9,0
2011-12-23 09:30:00,3.447,0.17235,20,9,30
2011-12-23 10:00:00,3.43,0.1715,20,10,0
